graph_type,nodes,edges,greatest_time,strongly_connected,path_length
data/wico-graph/Non_Conspiracy_Graphs/,92,4,679408,90,0
data/wico-graph/Non_Conspiracy_Graphs/,64,57,174117,48,0
data/wico-graph/Non_Conspiracy_Graphs/,19,16,20780,19,1
data/wico-graph/Non_Conspiracy_Graphs/,6,11,120645,2,1
data/wico-graph/Non_Conspiracy_Graphs/,90,196,1704968,40,1
data/wico-graph/Non_Conspiracy_Graphs/,83,58,10356575,79,1
data/wico-graph/Non_Conspiracy_Graphs/,95,65,8651261,87,2
data/wico-graph/Non_Conspiracy_Graphs/,6,13,9230,1,1
data/wico-graph/Non_Conspiracy_Graphs/,92,42,5450671,88,0
data/wico-graph/Non_Conspiracy_Graphs/,68,280,236033,45,5
data/wico-graph/Non_Conspiracy_Graphs/,87,60,2687732,86,1
data/wico-graph/Non_Conspiracy_Graphs/,54,119,2911936,43,2
data/wico-graph/Non_Conspiracy_Graphs/,94,177,2546651,67,1
data/wico-graph/Non_Conspiracy_Graphs/,9,9,28108,9,1
data/wico-graph/Non_Conspiracy_Graphs/,19,14,183659,19,0
data/wico-graph/Non_Conspiracy_Graphs/,91,77,9419988,89,1
data/wico-graph/Non_Conspiracy_Graphs/,36,90,134734,14,1
data/wico-graph/Non_Conspiracy_Graphs/,39,45,109868,33,0
data/wico-graph/Non_Conspiracy_Graphs/,92,403,2656683,34,1
data/wico-graph/Non_Conspiracy_Graphs/,88,175,532124,58,1
data/wico-graph/Non_Conspiracy_Graphs/,65,153,215003,50,0
data/wico-graph/Non_Conspiracy_Graphs/,83,236,118713036,34,1
data/wico-graph/Non_Conspiracy_Graphs/,97,95,3749941,90,0
data/wico-graph/Non_Conspiracy_Graphs/,42,35,160062,39,1
data/wico-graph/Non_Conspiracy_Graphs/,95,187,8735790,58,1
data/wico-graph/Non_Conspiracy_Graphs/,92,34,149875,90,0
data/wico-graph/Non_Conspiracy_Graphs/,37,117,43383,3,1
data/wico-graph/Non_Conspiracy_Graphs/,94,125,1639964,79,0
data/wico-graph/Non_Conspiracy_Graphs/,9,4,5629,9,0
data/wico-graph/Non_Conspiracy_Graphs/,28,113,87213,7,1
data/wico-graph/Non_Conspiracy_Graphs/,10,10,95845,6,0
data/wico-graph/Non_Conspiracy_Graphs/,96,288,646728,56,0
data/wico-graph/Non_Conspiracy_Graphs/,88,150,253306,58,0
data/wico-graph/Non_Conspiracy_Graphs/,85,80,149068,84,1
data/wico-graph/Non_Conspiracy_Graphs/,58,14,662720,56,0
data/wico-graph/Non_Conspiracy_Graphs/,24,21,16268,24,1
data/wico-graph/Non_Conspiracy_Graphs/,30,108,71418,18,2
data/wico-graph/Non_Conspiracy_Graphs/,90,285,2512198,45,0
data/wico-graph/Non_Conspiracy_Graphs/,92,208,855857,26,0
data/wico-graph/Non_Conspiracy_Graphs/,8,3,102900,8,1
data/wico-graph/Non_Conspiracy_Graphs/,84,182,27494425,56,0
data/wico-graph/Non_Conspiracy_Graphs/,22,21,85140,21,1
data/wico-graph/Non_Conspiracy_Graphs/,16,16,1347300,15,1
data/wico-graph/Non_Conspiracy_Graphs/,16,55,25745,6,1
data/wico-graph/Non_Conspiracy_Graphs/,17,14,23904092,17,1
data/wico-graph/Non_Conspiracy_Graphs/,25,71,59364,9,0
data/wico-graph/Non_Conspiracy_Graphs/,29,36,95375,23,1
data/wico-graph/Non_Conspiracy_Graphs/,91,49,763467,91,0
data/wico-graph/Non_Conspiracy_Graphs/,24,102,9464209,5,2
data/wico-graph/Non_Conspiracy_Graphs/,33,21,94171,29,0
data/wico-graph/Non_Conspiracy_Graphs/,46,33,861120,43,1
data/wico-graph/Non_Conspiracy_Graphs/,94,118,4371295,65,0
data/wico-graph/Non_Conspiracy_Graphs/,94,139,9148261,82,0
data/wico-graph/Non_Conspiracy_Graphs/,95,91,256273,80,1
data/wico-graph/Non_Conspiracy_Graphs/,88,100,12914905,57,0
data/wico-graph/Non_Conspiracy_Graphs/,91,111,749784,62,2
data/wico-graph/Non_Conspiracy_Graphs/,89,192,481418,54,0
data/wico-graph/Non_Conspiracy_Graphs/,89,215,146706548,41,1
data/wico-graph/Non_Conspiracy_Graphs/,37,85,60713,24,1
data/wico-graph/Non_Conspiracy_Graphs/,83,315,118687657,27,1
data/wico-graph/Non_Conspiracy_Graphs/,66,3,12200598,66,0
data/wico-graph/Non_Conspiracy_Graphs/,90,247,13489191,60,0
data/wico-graph/Non_Conspiracy_Graphs/,93,92,1461288,67,0
data/wico-graph/Non_Conspiracy_Graphs/,95,71,12640199,73,0
data/wico-graph/Non_Conspiracy_Graphs/,21,45,111487,10,1
data/wico-graph/Non_Conspiracy_Graphs/,94,266,10458820,58,0
data/wico-graph/Non_Conspiracy_Graphs/,96,500,39981,2,2
data/wico-graph/Non_Conspiracy_Graphs/,94,152,4376816,55,0
data/wico-graph/Non_Conspiracy_Graphs/,78,98,245900,70,1
data/wico-graph/Non_Conspiracy_Graphs/,12,10,11998,11,0
data/wico-graph/Non_Conspiracy_Graphs/,94,300,11847923,50,1
data/wico-graph/Non_Conspiracy_Graphs/,7,11,70182,4,0
data/wico-graph/Non_Conspiracy_Graphs/,8,7,2256,8,1
data/wico-graph/Non_Conspiracy_Graphs/,57,145,2968783,13,1
data/wico-graph/Non_Conspiracy_Graphs/,9,5,24397,7,0
data/wico-graph/Non_Conspiracy_Graphs/,86,46,7905333,83,0
data/wico-graph/Non_Conspiracy_Graphs/,92,64,1830212,71,0
data/wico-graph/Non_Conspiracy_Graphs/,87,181,103277345,50,1
data/wico-graph/Non_Conspiracy_Graphs/,82,29,12320094,78,0
data/wico-graph/Non_Conspiracy_Graphs/,16,13,35092,16,1
data/wico-graph/Non_Conspiracy_Graphs/,89,51,9670805,78,0
data/wico-graph/Non_Conspiracy_Graphs/,8,0,1239087,8,0
data/wico-graph/Non_Conspiracy_Graphs/,10,6,53562,9,0
data/wico-graph/Non_Conspiracy_Graphs/,49,113,114358,6,0
data/wico-graph/Non_Conspiracy_Graphs/,84,365,3927061,29,1
data/wico-graph/Non_Conspiracy_Graphs/,12,27,16171,5,0
data/wico-graph/Non_Conspiracy_Graphs/,46,92,77344,27,0
data/wico-graph/Non_Conspiracy_Graphs/,87,36,3771021,75,0
data/wico-graph/Non_Conspiracy_Graphs/,93,369,10124311,47,1
data/wico-graph/Non_Conspiracy_Graphs/,6,4,46552,5,0
data/wico-graph/Non_Conspiracy_Graphs/,9,16,18015,4,2
data/wico-graph/Non_Conspiracy_Graphs/,27,21,79062,25,1
data/wico-graph/Non_Conspiracy_Graphs/,97,96,356312,64,4
data/wico-graph/Non_Conspiracy_Graphs/,23,28,173033,16,1
data/wico-graph/Non_Conspiracy_Graphs/,10,26,572900,4,0
data/wico-graph/Non_Conspiracy_Graphs/,69,134,179136,41,0
data/wico-graph/Non_Conspiracy_Graphs/,96,201,1133855,48,1
data/wico-graph/Non_Conspiracy_Graphs/,88,97,8345587,59,0
data/wico-graph/Non_Conspiracy_Graphs/,80,23,11117535,79,0
data/wico-graph/Non_Conspiracy_Graphs/,88,112,531587,61,0
data/wico-graph/Non_Conspiracy_Graphs/,89,181,85056673,57,0
data/wico-graph/Non_Conspiracy_Graphs/,47,87,50742,16,2
data/wico-graph/Non_Conspiracy_Graphs/,78,83,14675,56,1
data/wico-graph/Non_Conspiracy_Graphs/,97,180,17595349,58,1
data/wico-graph/Non_Conspiracy_Graphs/,87,68,2478138,84,2
data/wico-graph/Non_Conspiracy_Graphs/,10,10,16665,6,1
data/wico-graph/Non_Conspiracy_Graphs/,20,15,84552,20,0
data/wico-graph/Non_Conspiracy_Graphs/,76,96,3491615,57,1
data/wico-graph/Non_Conspiracy_Graphs/,82,135,159408,54,0
data/wico-graph/Non_Conspiracy_Graphs/,87,156,12157576,63,0
data/wico-graph/Non_Conspiracy_Graphs/,93,72,921357,87,0
data/wico-graph/Non_Conspiracy_Graphs/,93,382,11365047,41,1
data/wico-graph/Non_Conspiracy_Graphs/,84,138,4149718,68,1
data/wico-graph/Non_Conspiracy_Graphs/,91,47,174462,76,0
data/wico-graph/Non_Conspiracy_Graphs/,27,25,382063,21,2
data/wico-graph/Non_Conspiracy_Graphs/,93,64,430977,91,0
data/wico-graph/Non_Conspiracy_Graphs/,15,33,21242,6,0
data/wico-graph/Non_Conspiracy_Graphs/,90,68,35929,89,1
data/wico-graph/Non_Conspiracy_Graphs/,86,108,1386976,78,1
data/wico-graph/Non_Conspiracy_Graphs/,30,60,8536241,16,1
data/wico-graph/Non_Conspiracy_Graphs/,69,67,58680,65,2
data/wico-graph/Non_Conspiracy_Graphs/,98,71,5575777,97,0
data/wico-graph/Non_Conspiracy_Graphs/,31,68,1683144,14,2
data/wico-graph/Non_Conspiracy_Graphs/,9,14,11472,4,1
data/wico-graph/Non_Conspiracy_Graphs/,85,17,11748187,80,1
data/wico-graph/Non_Conspiracy_Graphs/,93,172,12236649,41,0
data/wico-graph/Non_Conspiracy_Graphs/,17,15,70986,14,1
data/wico-graph/Non_Conspiracy_Graphs/,10,10,527162,9,2
data/wico-graph/Non_Conspiracy_Graphs/,96,325,9037899,55,1
data/wico-graph/Non_Conspiracy_Graphs/,7,9,9307,4,1
data/wico-graph/Non_Conspiracy_Graphs/,93,254,179802,23,1
data/wico-graph/Non_Conspiracy_Graphs/,8,13,17141,3,1
data/wico-graph/Non_Conspiracy_Graphs/,92,74,5419259,72,0
data/wico-graph/Non_Conspiracy_Graphs/,17,15,13729,16,1
data/wico-graph/Non_Conspiracy_Graphs/,21,152,517269,4,2
data/wico-graph/Non_Conspiracy_Graphs/,94,133,7830194,65,0
data/wico-graph/Non_Conspiracy_Graphs/,78,78,152108,73,0
data/wico-graph/Non_Conspiracy_Graphs/,88,141,7171140,63,1
data/wico-graph/Non_Conspiracy_Graphs/,89,100,1556563,75,0
data/wico-graph/Non_Conspiracy_Graphs/,97,97,235507,96,1
data/wico-graph/Non_Conspiracy_Graphs/,30,60,50259,20,1
data/wico-graph/Non_Conspiracy_Graphs/,89,182,1145364,65,1
data/wico-graph/Non_Conspiracy_Graphs/,39,63,84228,30,2
data/wico-graph/Non_Conspiracy_Graphs/,21,17,117622,18,0
data/wico-graph/Non_Conspiracy_Graphs/,83,53,2971758,77,0
data/wico-graph/Non_Conspiracy_Graphs/,87,62,8671944,79,0
data/wico-graph/Non_Conspiracy_Graphs/,22,18,28177,22,0
data/wico-graph/Non_Conspiracy_Graphs/,68,76,4326944,62,1
data/wico-graph/Non_Conspiracy_Graphs/,92,270,196119,30,1
data/wico-graph/Non_Conspiracy_Graphs/,83,16,419300,82,0
data/wico-graph/Non_Conspiracy_Graphs/,94,190,10137168,54,2
data/wico-graph/Non_Conspiracy_Graphs/,93,75,9560469,79,0
data/wico-graph/Non_Conspiracy_Graphs/,7,7,15208,6,1
data/wico-graph/Non_Conspiracy_Graphs/,91,53,642367,71,0
data/wico-graph/Non_Conspiracy_Graphs/,91,99,605497,81,1
data/wico-graph/Non_Conspiracy_Graphs/,10,10,3608,8,1
data/wico-graph/Non_Conspiracy_Graphs/,87,35,985404,74,0
data/wico-graph/Non_Conspiracy_Graphs/,84,34,5465675,80,0
data/wico-graph/Non_Conspiracy_Graphs/,90,150,143596,67,1
data/wico-graph/Non_Conspiracy_Graphs/,96,37,966461,81,0
data/wico-graph/Non_Conspiracy_Graphs/,15,13,40578,14,1
data/wico-graph/Non_Conspiracy_Graphs/,87,21,13364559,82,0
data/wico-graph/Non_Conspiracy_Graphs/,90,137,296060,72,0
data/wico-graph/Non_Conspiracy_Graphs/,40,51,74934,36,1
data/wico-graph/Non_Conspiracy_Graphs/,92,78,319100,69,1
data/wico-graph/Non_Conspiracy_Graphs/,95,150,6916362,62,0
data/wico-graph/Non_Conspiracy_Graphs/,89,74,2377726,85,1
data/wico-graph/Non_Conspiracy_Graphs/,90,331,1462455,45,1
data/wico-graph/Non_Conspiracy_Graphs/,8,5,9688,8,0
data/wico-graph/Non_Conspiracy_Graphs/,95,252,1734823,73,1
data/wico-graph/Non_Conspiracy_Graphs/,94,320,1722872,40,1
data/wico-graph/Non_Conspiracy_Graphs/,21,21,566223,19,1
data/wico-graph/Non_Conspiracy_Graphs/,90,77,386517,81,1
data/wico-graph/Non_Conspiracy_Graphs/,13,12,315099,13,1
data/wico-graph/Non_Conspiracy_Graphs/,13,14,45487,10,1
data/wico-graph/Non_Conspiracy_Graphs/,87,196,119783,55,3
data/wico-graph/Non_Conspiracy_Graphs/,94,173,9171900,43,0
data/wico-graph/Non_Conspiracy_Graphs/,45,36,460237,45,1
data/wico-graph/Non_Conspiracy_Graphs/,96,74,2985830,90,0
data/wico-graph/Non_Conspiracy_Graphs/,90,64,1904175,83,0
data/wico-graph/Non_Conspiracy_Graphs/,32,7,447285,32,0
data/wico-graph/Non_Conspiracy_Graphs/,19,36,426830,11,0
data/wico-graph/Non_Conspiracy_Graphs/,95,104,4990388,91,1
data/wico-graph/Non_Conspiracy_Graphs/,92,200,386290,45,1
data/wico-graph/Non_Conspiracy_Graphs/,33,121,379805,13,1
data/wico-graph/Non_Conspiracy_Graphs/,89,47,3063414,88,0
data/wico-graph/Non_Conspiracy_Graphs/,88,84,157897,77,0
data/wico-graph/Non_Conspiracy_Graphs/,25,56,6656,5,2
data/wico-graph/Non_Conspiracy_Graphs/,90,112,4163704,67,3
data/wico-graph/Non_Conspiracy_Graphs/,95,119,108269,63,0
data/wico-graph/Non_Conspiracy_Graphs/,93,117,8804708,57,0
data/wico-graph/Non_Conspiracy_Graphs/,13,7,238021,10,1
data/wico-graph/Non_Conspiracy_Graphs/,6,9,57179,3,1
data/wico-graph/Non_Conspiracy_Graphs/,62,105,338438,38,1
data/wico-graph/Non_Conspiracy_Graphs/,91,39,363430,81,0
data/wico-graph/Non_Conspiracy_Graphs/,94,721,5500631,32,1
data/wico-graph/Non_Conspiracy_Graphs/,17,25,110167,14,2
data/wico-graph/Non_Conspiracy_Graphs/,96,103,16187955,74,0
data/wico-graph/Non_Conspiracy_Graphs/,29,20,54314,29,0
data/wico-graph/Non_Conspiracy_Graphs/,45,100,39752,30,1
data/wico-graph/Non_Conspiracy_Graphs/,91,70,10577117,79,1
data/wico-graph/Non_Conspiracy_Graphs/,91,41,2650468,88,1
data/wico-graph/Non_Conspiracy_Graphs/,90,59,740302,87,0
data/wico-graph/Non_Conspiracy_Graphs/,100,162,5537656,70,1
data/wico-graph/Non_Conspiracy_Graphs/,93,70,1682221,92,1
data/wico-graph/Non_Conspiracy_Graphs/,96,326,647714,44,0
data/wico-graph/Non_Conspiracy_Graphs/,42,61,83605,31,1
data/wico-graph/Non_Conspiracy_Graphs/,95,123,10073447,65,1
data/wico-graph/Non_Conspiracy_Graphs/,90,129,150964,66,0
data/wico-graph/Non_Conspiracy_Graphs/,93,263,711276,63,1
data/wico-graph/Non_Conspiracy_Graphs/,15,14,35455,14,0
data/wico-graph/Non_Conspiracy_Graphs/,94,81,8923621,81,0
data/wico-graph/Non_Conspiracy_Graphs/,93,61,1218331,86,0
data/wico-graph/Non_Conspiracy_Graphs/,93,298,27628208,24,0
data/wico-graph/Non_Conspiracy_Graphs/,9,11,63467,5,1
data/wico-graph/Non_Conspiracy_Graphs/,8,18,10637,2,1
data/wico-graph/Non_Conspiracy_Graphs/,12,17,21217,6,1
data/wico-graph/Non_Conspiracy_Graphs/,7,9,106898,6,1
data/wico-graph/Non_Conspiracy_Graphs/,8,19,1330392,1,1
data/wico-graph/Non_Conspiracy_Graphs/,32,66,334587,20,1
data/wico-graph/Non_Conspiracy_Graphs/,46,35,354953,40,1
data/wico-graph/Non_Conspiracy_Graphs/,90,115,8463062,56,0
data/wico-graph/Non_Conspiracy_Graphs/,86,64,1091192,73,2
data/wico-graph/Non_Conspiracy_Graphs/,96,152,267332,76,0
data/wico-graph/Non_Conspiracy_Graphs/,90,128,2581633,72,0
data/wico-graph/Non_Conspiracy_Graphs/,8,3,67025,7,0
data/wico-graph/Non_Conspiracy_Graphs/,44,123,269786,16,2
data/wico-graph/Non_Conspiracy_Graphs/,9,8,526666,9,1
data/wico-graph/Non_Conspiracy_Graphs/,48,278,118282,6,2
data/wico-graph/Non_Conspiracy_Graphs/,53,135,154689,33,2
data/wico-graph/Non_Conspiracy_Graphs/,69,35,49660605,58,0
data/wico-graph/Non_Conspiracy_Graphs/,16,54,57570,3,1
data/wico-graph/Non_Conspiracy_Graphs/,88,36,2683479,86,0
data/wico-graph/Non_Conspiracy_Graphs/,31,130,288792,9,2
data/wico-graph/Non_Conspiracy_Graphs/,11,12,20819,6,3
data/wico-graph/Non_Conspiracy_Graphs/,24,29,38092,18,1
data/wico-graph/Non_Conspiracy_Graphs/,88,28,6323257,80,1
data/wico-graph/Non_Conspiracy_Graphs/,78,146,86592,66,3
data/wico-graph/Non_Conspiracy_Graphs/,95,93,10840849,86,1
data/wico-graph/Non_Conspiracy_Graphs/,8,8,451669,7,1
data/wico-graph/Non_Conspiracy_Graphs/,86,247,1707966,43,1
data/wico-graph/Non_Conspiracy_Graphs/,96,328,358898,31,1
data/wico-graph/Non_Conspiracy_Graphs/,87,58,9022992,67,0
data/wico-graph/Non_Conspiracy_Graphs/,54,73,200849,43,1
data/wico-graph/Non_Conspiracy_Graphs/,28,30,53619,23,1
data/wico-graph/Non_Conspiracy_Graphs/,12,30,39235,4,1
data/wico-graph/Non_Conspiracy_Graphs/,17,57,26441,3,1
data/wico-graph/Non_Conspiracy_Graphs/,13,13,107208,9,1
data/wico-graph/Non_Conspiracy_Graphs/,13,0,539525,13,0
data/wico-graph/Non_Conspiracy_Graphs/,91,111,542788,67,0
data/wico-graph/Non_Conspiracy_Graphs/,33,168,81303,4,4
data/wico-graph/Non_Conspiracy_Graphs/,91,23,4168624,84,0
data/wico-graph/Non_Conspiracy_Graphs/,10,20,909565,4,0
data/wico-graph/Non_Conspiracy_Graphs/,34,95,100314,2,1
data/wico-graph/Non_Conspiracy_Graphs/,38,91,73427,15,0
data/wico-graph/Non_Conspiracy_Graphs/,87,143,3159837,60,2
data/wico-graph/Non_Conspiracy_Graphs/,95,609,663733,23,1
data/wico-graph/Non_Conspiracy_Graphs/,10,18,22460,1,1
data/wico-graph/Non_Conspiracy_Graphs/,84,29,345344,81,0
data/wico-graph/Non_Conspiracy_Graphs/,95,747,93267,9,0
data/wico-graph/Non_Conspiracy_Graphs/,21,105,167180,2,1
data/wico-graph/Non_Conspiracy_Graphs/,91,275,1243941,62,1
data/wico-graph/Non_Conspiracy_Graphs/,81,10,5370279,77,0
data/wico-graph/Non_Conspiracy_Graphs/,93,275,6821181,50,1
data/wico-graph/Non_Conspiracy_Graphs/,27,58,38959088,6,2
data/wico-graph/Non_Conspiracy_Graphs/,24,89,102864,7,1
data/wico-graph/Non_Conspiracy_Graphs/,94,221,355111,61,0
data/wico-graph/Non_Conspiracy_Graphs/,92,290,2647897,47,0
data/wico-graph/Non_Conspiracy_Graphs/,93,83,6137198,85,1
data/wico-graph/Non_Conspiracy_Graphs/,47,173,2536995,15,1
data/wico-graph/Non_Conspiracy_Graphs/,92,66,6805401,80,0
data/wico-graph/Non_Conspiracy_Graphs/,71,79,14695,64,0
data/wico-graph/Non_Conspiracy_Graphs/,96,92,544622,69,0
data/wico-graph/Non_Conspiracy_Graphs/,93,95,800944,70,0
data/wico-graph/Non_Conspiracy_Graphs/,83,35,3555720,75,1
data/wico-graph/Non_Conspiracy_Graphs/,6,8,18575,2,1
data/wico-graph/Non_Conspiracy_Graphs/,94,83,1039185,85,0
data/wico-graph/Non_Conspiracy_Graphs/,6,7,151115,5,1
data/wico-graph/Non_Conspiracy_Graphs/,94,88,411392,80,1
data/wico-graph/Non_Conspiracy_Graphs/,89,88,668345,88,0
data/wico-graph/Non_Conspiracy_Graphs/,73,81,571214,67,0
data/wico-graph/Non_Conspiracy_Graphs/,5,8,6670,1,1
data/wico-graph/Non_Conspiracy_Graphs/,93,377,4710279,33,1
data/wico-graph/Non_Conspiracy_Graphs/,25,61,683150,14,0
data/wico-graph/Non_Conspiracy_Graphs/,92,33,6578909,91,0
data/wico-graph/Non_Conspiracy_Graphs/,91,100,10570777,70,0
data/wico-graph/Non_Conspiracy_Graphs/,85,348,8556553,21,1
data/wico-graph/Non_Conspiracy_Graphs/,11,21,21375,7,2
data/wico-graph/Non_Conspiracy_Graphs/,23,198,3457717,1,1
data/wico-graph/Non_Conspiracy_Graphs/,83,30,454227,76,0
data/wico-graph/Non_Conspiracy_Graphs/,9,8,12773,8,0
data/wico-graph/Non_Conspiracy_Graphs/,83,44,6567828,75,0
data/wico-graph/Non_Conspiracy_Graphs/,15,23,165321,10,1
data/wico-graph/Non_Conspiracy_Graphs/,94,127,2040735,66,1
data/wico-graph/Non_Conspiracy_Graphs/,36,43,174635,22,0
data/wico-graph/Non_Conspiracy_Graphs/,90,66,3436538,82,0
data/wico-graph/Non_Conspiracy_Graphs/,7,7,11401,6,1
data/wico-graph/Non_Conspiracy_Graphs/,90,236,238149,58,1
data/wico-graph/Non_Conspiracy_Graphs/,92,88,3770364,69,0
data/wico-graph/Non_Conspiracy_Graphs/,13,27,99488,5,0
data/wico-graph/Non_Conspiracy_Graphs/,15,12,6923,13,0
data/wico-graph/Non_Conspiracy_Graphs/,93,63,2126910,83,0
data/wico-graph/Non_Conspiracy_Graphs/,94,75,797165,78,0
data/wico-graph/Non_Conspiracy_Graphs/,6,8,45480,3,0
data/wico-graph/Non_Conspiracy_Graphs/,92,271,1127968,39,1
data/wico-graph/Non_Conspiracy_Graphs/,23,83,64108,5,1
data/wico-graph/Non_Conspiracy_Graphs/,86,122,10155019,59,4
data/wico-graph/Non_Conspiracy_Graphs/,93,156,14772664,62,0
data/wico-graph/Non_Conspiracy_Graphs/,94,430,188856,26,0
data/wico-graph/Non_Conspiracy_Graphs/,69,205,176109,30,1
data/wico-graph/Non_Conspiracy_Graphs/,6,8,2104,4,1
data/wico-graph/Non_Conspiracy_Graphs/,96,90,2407951,63,0
data/wico-graph/Non_Conspiracy_Graphs/,5,2,46321,5,0
data/wico-graph/Non_Conspiracy_Graphs/,13,18,26558844,10,1
data/wico-graph/Non_Conspiracy_Graphs/,11,43,60297,3,1
data/wico-graph/Non_Conspiracy_Graphs/,49,334,69040741,11,1
data/wico-graph/Non_Conspiracy_Graphs/,47,79,12601,36,2
data/wico-graph/Non_Conspiracy_Graphs/,94,63,1551644,91,0
data/wico-graph/Non_Conspiracy_Graphs/,10,13,18970,7,2
data/wico-graph/Non_Conspiracy_Graphs/,5,10,5951,1,1
data/wico-graph/Non_Conspiracy_Graphs/,88,80,269882,76,0
data/wico-graph/Non_Conspiracy_Graphs/,44,175,135727,11,0
data/wico-graph/Non_Conspiracy_Graphs/,66,66,1600101,63,0
data/wico-graph/Non_Conspiracy_Graphs/,91,130,10661036,69,0
data/wico-graph/Non_Conspiracy_Graphs/,38,33,350536,38,1
data/wico-graph/Non_Conspiracy_Graphs/,83,22,8743713,75,1
data/wico-graph/Non_Conspiracy_Graphs/,6,10,67442,3,2
data/wico-graph/Non_Conspiracy_Graphs/,91,79,420971,70,0
data/wico-graph/Non_Conspiracy_Graphs/,70,148,134642,58,2
data/wico-graph/Non_Conspiracy_Graphs/,97,414,2944549,32,1
data/wico-graph/Non_Conspiracy_Graphs/,90,217,8171536,53,1
data/wico-graph/Non_Conspiracy_Graphs/,75,62,167413,74,0
data/wico-graph/Non_Conspiracy_Graphs/,90,113,493620,64,1
data/wico-graph/Non_Conspiracy_Graphs/,80,27,3565309,74,0
data/wico-graph/Non_Conspiracy_Graphs/,92,49,1250181,76,0
data/wico-graph/Non_Conspiracy_Graphs/,92,117,1619213,69,1
data/wico-graph/Non_Conspiracy_Graphs/,31,169,87630,7,0
data/wico-graph/Non_Conspiracy_Graphs/,84,29,7640114,75,0
data/wico-graph/Non_Conspiracy_Graphs/,96,480,880689,22,2
data/wico-graph/Non_Conspiracy_Graphs/,20,18,56025,20,1
data/wico-graph/Non_Conspiracy_Graphs/,53,64,50438,42,1
data/wico-graph/Non_Conspiracy_Graphs/,90,48,1046605,85,1
data/wico-graph/Non_Conspiracy_Graphs/,91,97,228696,71,0
data/wico-graph/Non_Conspiracy_Graphs/,94,216,3874055,57,0
data/wico-graph/Non_Conspiracy_Graphs/,82,42,135031,71,0
data/wico-graph/Non_Conspiracy_Graphs/,27,35,61447,20,1
data/wico-graph/Non_Conspiracy_Graphs/,53,81,554582,34,0
data/wico-graph/Non_Conspiracy_Graphs/,93,57,163942,91,1
data/wico-graph/Non_Conspiracy_Graphs/,31,29,26885,31,1
data/wico-graph/Non_Conspiracy_Graphs/,99,88,553940,83,0
data/wico-graph/Non_Conspiracy_Graphs/,64,116,144973,56,1
data/wico-graph/Non_Conspiracy_Graphs/,84,56,12253436,68,0
data/wico-graph/Non_Conspiracy_Graphs/,8,9,4199,7,1
data/wico-graph/Non_Conspiracy_Graphs/,96,252,1229842,49,0
data/wico-graph/Non_Conspiracy_Graphs/,100,4706,40425,2,2
data/wico-graph/Non_Conspiracy_Graphs/,31,30,28457,30,1
data/wico-graph/Non_Conspiracy_Graphs/,8,5,170602,8,1
data/wico-graph/Non_Conspiracy_Graphs/,94,867,188141,25,0
data/wico-graph/Non_Conspiracy_Graphs/,98,162,115162,61,1
data/wico-graph/Non_Conspiracy_Graphs/,95,74,343984,85,1
data/wico-graph/Non_Conspiracy_Graphs/,55,93,66016,29,2
data/wico-graph/Non_Conspiracy_Graphs/,10,0,274104,10,0
data/wico-graph/Non_Conspiracy_Graphs/,46,614,9495,1,2
data/wico-graph/Non_Conspiracy_Graphs/,37,69,120043,26,1
data/wico-graph/Non_Conspiracy_Graphs/,91,190,11751204,61,1
data/wico-graph/Non_Conspiracy_Graphs/,91,217,557416,38,0
data/wico-graph/Non_Conspiracy_Graphs/,47,445,194314,5,1
data/wico-graph/Non_Conspiracy_Graphs/,6,8,52896,3,1
data/wico-graph/Non_Conspiracy_Graphs/,35,32,74416,35,1
data/wico-graph/Non_Conspiracy_Graphs/,22,23,37213779,18,0
data/wico-graph/Non_Conspiracy_Graphs/,89,97,60016242,67,0
data/wico-graph/Non_Conspiracy_Graphs/,91,125,310824,65,0
data/wico-graph/Non_Conspiracy_Graphs/,6,14,8152,1,1
data/wico-graph/Non_Conspiracy_Graphs/,11,12,41514,10,1
data/wico-graph/Non_Conspiracy_Graphs/,91,301,386699,45,1
data/wico-graph/Non_Conspiracy_Graphs/,89,115,5940354,78,1
data/wico-graph/Non_Conspiracy_Graphs/,93,141,130634,72,2
data/wico-graph/Non_Conspiracy_Graphs/,82,50,1902973,81,1
data/wico-graph/Non_Conspiracy_Graphs/,11,11,81084,8,1
data/wico-graph/Non_Conspiracy_Graphs/,85,127,2442374,74,2
data/wico-graph/Non_Conspiracy_Graphs/,14,14,523851,13,2
data/wico-graph/Non_Conspiracy_Graphs/,91,86,500023,86,1
data/wico-graph/Non_Conspiracy_Graphs/,11,2,267529,11,1
data/wico-graph/Non_Conspiracy_Graphs/,95,114,110308,81,1
data/wico-graph/Non_Conspiracy_Graphs/,19,66,2393538,6,1
data/wico-graph/Non_Conspiracy_Graphs/,13,27,67795,7,2
data/wico-graph/Non_Conspiracy_Graphs/,28,41,868487,14,1
data/wico-graph/Non_Conspiracy_Graphs/,13,35,138173,6,1
data/wico-graph/Non_Conspiracy_Graphs/,15,0,452419,15,0
data/wico-graph/Non_Conspiracy_Graphs/,97,88,1955191,93,0
data/wico-graph/Non_Conspiracy_Graphs/,33,45,29871,31,2
data/wico-graph/Non_Conspiracy_Graphs/,94,185,17652667,65,0
data/wico-graph/Non_Conspiracy_Graphs/,66,98,5962006,51,1
